,Sales & Services Revenue ,Gross Profit ,"Selling, General & Admin ",Non-Operating (Income) Loss ,Pretax Income ,Income (Loss) from Cont Ops ,Basic Weighted Avg Shares ,"Basic EPS, GAAP ",Diluted Weighted Avg Shares ,"Diluted EPS, GAAP ",EBITDA Margin (%) ,Profit Margin (%) ,Sales per Employee ,Depreciation Expense ,"Cash, Cash Equivalents & STI ",Cash & Cash Equivalents ,Accounts & Notes Receiv ,Total Current Assets ,"Property, Plant & Equip, Net ","Property, Plant & Equip ",Other LT Assets ,Total Noncurrent Assets ,Total Assets ,Payables & Accruals ,Total Current Liabilities ,LT Debt ,Other LT Liabilities ,Total Noncurrent Liabilities ,Total Liabilities ,Share Capital & APIC ,Retained Earnings ,Other Equity ,Equity Before Minority Interest ,Total Equity ,Total Liabilities & Equity ,Shares Outstanding ,Net Debt ,Net Debt to Equity ,Tangible Common Equity Ratio ,Current Ratio ,Number of Employees ,Net Income ,Depreciation & Amortization ,Non-Cash Items ,Chg in Non-Cash Work Cap ,Cash from Operating Activities ,Acq of Fixed & Intang ,Cash from Investing Activities ,Cash from Financing Activities ,Net Changes in Cash ,Capital Expenditures ,Free Cash Flow ,Price/Free Cash Flow ,Cash Flow to Net Income ,Performance
1203,14.83,14.57,10.21,-169.38,22.63,22.64,-0.67,23.47,-0.82,23.66,1.4,6.8,4.58,7.62,28.38,14.26,0.52,15.79,2.25,5.46,8.4,7.67,10.36,0.11,18.04,-35.94,-34.57,-35.42,-5.3,14.51,26.73,3.4,24.01,24.01,10.36,-0.36,167.49,115.7,35.29,-1.91,9.8,22.64,7.62,53.6,-212.83,8.64,-17.48,-44.19,22.3,-186.71,-17.48,11.54,59.58,-11.42,0.453225346555929
1204,15.42,14.74,5.39,-1.48,-1.48,3.45,-0.43,3.75,-0.03,3.33,-5.6,-10.5,10.51,8.96,25.55,73.7,-3.16,11.48,5.8,5.8,5.29,5.84,6.21,2.4,9.95,-6.08,3.41,2.68,3.82,0.77,14.54,-0.65,22.67,22.73,6.21,-22.54,-23.58,-37.73,-12.27,1.4,4.44,3.45,8.96,129.41,-107.46,133.96,-2.28,-9.63,-10.75,-255.89,-2.28,229.45,-47.99,126.48,-0.0872205782161665
1205,3.51,3.49,2.73,5.24,5.24,-1.56,-0.8,-0.55,-0.38,-0.96,14.15,-4.68,0.87,18.15,176.28,192.21,3.03,304.55,12.28,12.28,-22.73,-10.37,11.74,11.64,23.86,118.09,-1.87,6.57,9.44,25.1,12.79,29.15,25.57,25.23,11.74,5.02,-67.29,-73.88,32.3,226.62,2.61,-1.56,18.15,297.44,-634.92,-14.46,40.67,-5.37,946.35,357.48,40.67,-25.92,24.36,-13.3,0.1467497809733602
1206,32.37,33.18,5.275,25.86,25.86,22.29,5.22,16.24,5.57,15.85,22.62,-7.6,16.1,62.32,-36.28,-36.5,491.53,-10.89,9.38,9.38,13.96,11.53,5.26,28.61,8.56,-0.08,1.56,1.33,2.69,3.26,10.65,-15.38,17.08,18.44,5.26,0.1,446.78,361.64,-18.1,-17.91,14.01,22.29,62.32,-35.48,-119.58,57.61,-3.32,203.7,-107.95,-156.19,-3.32,81.67,-8.66,28.87,0.1399693548271889
1207,11.2,11.2,5.275,-5.65,-12.15,-8.99,-1.94,-7.26,-1.67,-7.51,345.31,-18.22,9.07,6.61,9.39,-6.15,15.65,13.89,30.71,30.71,-2.47,-2.23,1.12,-11.93,-11.29,0.56,2.54,2.26,-0.44,1.8,10.92,-22.5,8.17,8.03,1.12,-3.6,11.0,2.75,30.69,28.39,1.96,-8.99,6.61,-2394.0,1321.21,-69.4,29.17,-100.39,307.89,-88.7,29.17,-90.11,257.07,-66.36,0.3414626424445866
1208,7.83,7.83,5.275,33.39,51.84,41.68,-5.52,50.73,-5.65,50.94,-80.33,32.08,5.8,-1.51,-53.79,-49.19,5.89,-10.19,2.6,2.6,3.12,6.8,2.87,12.5,11.01,-0.18,1.58,1.34,3.11,-17.55,-24.77,80.0,1.96,1.89,2.87,-5.9,52.2,49.38,7.54,-19.1,1.92,41.68,-1.51,-88.71,-145.74,177.33,-10.25,-11800.0,70.11,585.2,-10.25,692.19,-42.57,94.74,0.0630722951706648
1209,8.48,8.48,5.275,0.7,0.7,-0.81,-2.93,2.63,-2.98,2.68,-8.29,-8.17,2.69,-0.51,48.39,38.59,6.81,12.57,2.13,2.13,-3.99,-0.49,2.13,4.78,4.73,0.3,-1.39,-1.16,-0.09,3.17,17.81,33.55,11.7,11.34,2.13,-1.05,-14.23,-22.97,28.76,7.49,5.65,-0.81,-0.51,-121.62,-99.77,36.26,7.82,-8.89,-66.5,-143.78,7.82,45.1,3.95,36.78,0.4296540596155846
1210,4.73,5.63,65.9,-10.46,-10.46,-11.27,-0.31,-10.57,-0.36,-10.52,-0.44,-14.87,0.39,4.27,65.01,61.84,-9.06,4.47,0.13,0.13,-2.27,3.84,3.98,1.11,2.5,-5.26,2.06,1.04,1.33,1.13,14.31,10.56,14.03,13.8,3.98,0.13,-42.3,-49.3,27.38,1.92,4.33,-11.27,4.27,-30.36,-153500.0,48.18,-9.61,60.98,-57.55,108.67,-9.61,61.53,-33.66,66.19,-0.1835198206265083
1211,5.99,5.09,0.42,21.05,21.05,21.11,-1.75,21.95,-1.76,21.97,-12.45,13.05,-5.53,-81.15,-18.19,-6.69,-1.35,4.43,1.76,1.76,0.39,3.93,4.03,11.55,-49.12,9.31,20.61,19.13,5.25,1.62,14.21,-21.71,0.09,-0.01,4.03,-5.02,33.57,33.58,-5.52,105.25,12.2,21.11,-7.21,1241.03,-50.13,1.49,2.17,-33.84,1078.22,-121.84,2.17,1.4,46.98,-15.3,0.3287301042442494
1212,15.52,15.52,21.39,-0.69,-0.69,18.55,-1.69,19.91,-3.3,21.91,6.29,2.04,-27.99,504.35,86.06,29.71,69.53,56.0,191.87,191.87,460.75,175.17,148.13,121.86,434.83,660.2,24.74,101.03,133.81,820.87,-4.65,58.13,198.71,197.97,148.13,56.14,1465.59,425.42,-562.21,-70.83,60.43,18.55,22.79,-103.82,-41.31,-7.73,12.1,1448.91,-987.02,-438.43,12.1,-10.32,-4.9,-21.73,-0.0022580421320859
1213,216.55,216.55,17.76,83.47,83.47,93.5,52.41,27.0,53.99,25.69,65.96,-38.85,216.98,425.32,-5.83,19.82,-1.03,0.06,-1.1,-1.1,2.96,1.93,1.66,3.4,13.19,-19.31,5.39,-5.82,-1.57,2.0,33.63,-45.0,10.51,10.49,1.66,-2.2,-15.11,-23.16,-21.2,-11.6,-0.14,93.5,425.32,-455.0,43.21,151.59,98.86,-97.22,-130.56,72.44,98.86,160.18,-33.29,29.99,-0.2118011016305332
1214,4.45,4.43,0.14,65.42,65.42,65.8,-2.91,70.68,-3.01,70.85,-26.52,58.66,4.45,-23.25,107.22,120.44,9.96,32.02,-6.8,-6.8,-5.78,-5.48,-0.21,19.44,8.13,-7.36,-10.56,-9.32,-4.83,2.36,41.73,-8.5,10.99,11.03,-0.21,-4.77,-30.65,-37.55,-18.83,22.1,3.62,65.8,-23.25,-6492.96,459.56,9.12,4.19,-505.45,18.73,206.46,4.19,9.73,-10.2,-34.15,-0.1443361776366019
1215,8.53,8.54,-7.4,-37.6,-37.6,-36.21,-7.4,-31.5,-7.44,-31.47,-3.88,-41.55,8.53,4.32,-47.88,-50.1,15.55,-9.71,-4.99,-4.99,2.37,1.77,-0.36,7.12,3.64,5.35,-0.13,2.05,2.51,2.07,14.06,2.67,-6.38,-6.35,-0.36,-8.97,25.74,34.27,12.13,-12.88,3.62,-36.21,4.32,-93.94,-124.24,-30.52,5.48,-221.34,-3.76,-196.64,5.48,-34.78,43.76,9.53,-0.1460289904245242
1216,3.66,3.31,1.2,23.16,23.16,23.14,-8.41,35.7,-8.18,35.36,-3.06,19.9,7.14,0.48,13.8,16.59,9.29,12.9,-5.53,-5.53,-11.41,-11.16,-7.07,12.17,12.52,-9.72,-21.31,-16.55,-8.1,2.23,16.2,57.81,-4.75,-4.73,-7.07,-7.52,-11.96,-7.59,16.42,0.34,-3.26,24.58,0.48,498.91,-171.1,20.37,12.22,-185.79,36.87,-111.1,12.22,21.93,10.18,-3.15,0.6612091504326432
1217,8.05,8.42,12.41,-34.0,-34.0,-19.44,-5.06,-18.43,-5.17,-18.33,-4.36,-28.33,6.26,3.34,28.09,32.04,7.82,10.06,2.57,2.57,5.28,5.17,6.13,16.66,14.75,0.2,5.51,3.15,7.51,1.44,9.98,33.62,3.01,3.11,6.13,-2.07,-8.19,-10.96,-27.08,-4.09,1.68,-20.37,3.34,-95.02,462.58,36.47,21.47,-267.01,-61.8,356.23,21.47,39.11,-36.05,76.22,-0.3220340009864596
1218,1.55,2.18,2.5,358.44,-3.05,-3.5,-2.34,-1.53,-2.61,-1.26,3.27,-5.31,-1.3,7.12,-18.33,-18.33,-0.98,-2.1,5.03,6.87,-1.55,1.61,0.34,-3.68,3.58,-0.21,24.37,8.16,6.07,-25.31,8.91,0.91,-14.15,-13.51,0.34,0.15,13.63,31.38,978.59,-5.49,2.89,-3.5,7.12,494.37,-78.17,-2.01,-4.35,-21.76,15.59,-142.77,-4.35,-1.52,-3.6,1.9,-0.1245857772967864
1219,7.52,4.19,6.35,-94.05,10.47,10.42,0.11,10.23,-3.69,14.58,-5.38,2.63,9.19,11.97,79.18,79.18,4.04,18.02,-0.68,2.29,24.14,11.82,13.89,4.07,-0.32,57.37,12.42,39.77,21.88,10.94,9.21,17.02,-11.21,-9.8,13.89,-3.01,34.01,48.57,254.33,18.4,-1.53,10.42,11.97,-117.06,-107.0,-9.81,-2.36,84.35,-52.67,-721.13,-2.36,-11.35,22.15,-18.27,0.1807953068610726
1220,2.1,3.57,2.99,333.33,2.24,3.01,-2.52,4.31,-2.43,4.22,1.63,-0.4,4.53,0.95,0.68,0.68,-0.42,3.5,4.74,6.79,7.35,6.2,5.27,2.77,0.54,11.2,14.97,12.39,8.06,10.39,8.33,5.9,-7.83,-5.94,5.27,-2.53,10.53,17.51,2.57,2.94,-2.33,3.01,0.95,-262.5,-428.57,10.36,5.21,-28.69,85.27,-93.2,5.21,11.53,-0.4,8.53,0.0252948196258202
1221,1.96,2.71,4.94,324.18,-7.98,-8.4,-2.24,-7.27,-2.11,-7.39,-1.92,-11.09,2.78,3.29,8.82,8.82,-1.92,8.23,6.27,6.51,-0.5,2.44,4.41,6.89,22.56,-3.59,-9.44,-5.48,4.04,8.14,5.89,-6.49,5.3,6.11,4.41,-1.69,8.03,1.81,-16.39,-11.69,-0.8,-8.4,3.29,286.32,-521.74,0.25,18.58,2.89,-6.91,473.33,18.58,-3.69,19.81,10.58,-0.0198965320269717
1222,-0.82,-0.9,-3.87,50.26,-0.9,-2.95,-1.69,-1.05,-1.66,-1.08,4.62,-1.92,-1.61,0.68,13.2,13.2,-5.13,-1.38,-0.07,0.66,-9.15,-5.06,-3.76,-6.11,-13.82,18.85,17.11,18.31,5.46,9.39,4.9,43.08,-50.33,-45.39,-3.76,-1.44,7.75,97.3,67.45,14.44,0.8,-2.95,0.68,33.63,-10.31,2.93,12.99,-3.48,1.31,56.4,12.99,0.28,0.66,5.81,-0.0298948143800732
1223,-7.19,-7.02,-8.66,95.34,-21.79,-33.82,-1.41,-35.61,-1.58,-35.49,2.78,-31.59,-7.68,1.58,-10.93,-10.93,-8.05,-9.85,-6.96,-3.89,-16.85,-12.16,-11.32,-5.82,-10.44,10.67,-11.47,3.9,-0.79,7.48,0.15,12.63,-126.11,-103.18,-11.32,-1.54,10.26,-3570.65,71.68,0.66,0.53,-33.82,1.58,77.81,40.23,-10.58,-8.72,-20.26,4.88,-104.46,-8.72,-11.14,5.14,40.85,-0.008358796078736
1224,-5.23,-2.94,-5.87,-80.58,35.29,67.05,-1.15,78.43,-1.24,78.59,6.88,86.11,-2.13,-1.34,35.57,35.57,-1.12,-1.05,1.16,-1.45,5.06,3.1,1.58,1.74,-6.48,4.39,3.73,4.22,1.06,8.71,5.63,5.82,-18.73,-138.64,1.58,-1.08,-6.45,-342.12,-5.01,5.81,-3.17,67.05,-1.34,-98.14,-175.41,6.51,-14.18,-27.15,-1.89,-3508.33,-14.18,12.84,-5.69,-39.61,-0.0909522680077261
1225,1.7,1.72,5.0,1.36,-6.71,-15.93,-1.12,-16.14,-1.18,-16.09,-6.5,-18.47,3.97,7.22,16.73,16.73,4.89,6.94,6.04,6.52,0.51,3.24,4.56,2.74,3.12,0.71,7.8,2.55,2.7,9.28,3.06,-7.78,-75.31,1329.41,4.56,-0.95,-3.37,-93.24,-6.98,3.71,-2.18,-15.93,7.22,2500.0,-225.0,-2.77,-6.75,-5.61,9.72,-67.48,-6.75,-1.84,17.04,17.26,-0.0153607648049507
1226,0.58,-0.53,-0.2,-0.9,-0.66,17.66,-1.27,20.1,-1.67,20.59,-0.32,17.89,4.66,7.58,-52.7,-52.7,-5.41,-18.24,-4.69,-1.47,13.17,4.12,-4.06,-1.82,-1.97,-3.23,-7.73,-4.45,-3.77,6.38,5.28,8.64,70.0,-18.93,-4.06,-1.35,11.86,37.98,36.54,-16.6,-3.9,17.66,7.58,-72.69,34.78,0.07,-21.16,148.41,9.35,-696.24,-21.16,4.76,-19.99,-15.61,-0.1295415216868697
1227,0.96,1.02,3.45,42.99,-4.71,-1.21,-1.32,-0.05,-1.36,-0.01,-2.37,-2.31,1.55,1.57,21.63,21.63,2.86,10.18,-3.38,2.93,58.35,29.72,23.62,2.26,20.86,23.14,15.2,21.05,21.0,7.74,4.1,2.03,-214.71,183.25,23.62,-0.95,23.48,-56.41,27.67,-8.84,-0.58,-1.21,1.57,-84.51,-141.94,2.52,-23.17,79.4,-67.53,-120.68,-23.17,6.79,15.1,3.95,-0.1028201194977325
1228,4.96,7.42,7.96,-27.85,10.48,13.18,-0.27,14.16,-0.21,14.1,1.68,8.48,5.26,3.85,0.57,0.57,-12.22,3.8,-0.91,1.99,10.71,6.7,5.89,15.38,9.06,-0.18,-0.34,-0.22,2.37,12.16,5.32,1.68,535.04,97.31,5.89,-0.56,-3.6,-51.15,-3.73,-4.82,-0.29,13.18,3.85,-377.27,486.15,18.7,22.39,-62.89,235.52,-87.2,22.39,18.26,3.55,4.26,0.1090976069566422
1229,5.77,3.57,6.45,260.96,-15.36,-18.25,-1.38,-18.51,-1.28,-18.59,-4.34,-24.01,7.02,3.15,-6.31,-6.31,2.61,1.36,0.38,1.69,-12.12,-8.11,-5.53,-1.26,-8.02,-2.11,-8.91,-3.81,-5.06,6.76,2.75,0.94,-18.03,-11.81,-5.53,-1.11,-4.47,8.32,-15.83,10.19,-1.17,-18.25,3.15,-1129.51,-151.71,-10.59,38.29,-24.01,-4.97,-295.24,38.29,-16.65,4.28,11.24,-0.2481142876178983
1230,3.13,-1.22,2.47,16.28,-13.83,-15.87,-1.02,-16.74,-1.12,-16.66,-9.64,-20.09,3.13,-1.98,-6.85,-6.85,15.96,16.28,15.47,7.69,-8.71,-0.23,4.59,0.11,-1.16,19.53,-24.86,9.01,6.08,5.85,0.92,-7.55,-34.15,-16.99,4.59,-1.22,24.61,50.11,-16.89,17.65,3.62,-15.87,-1.98,22.61,268.53,-23.13,22.75,170.44,-65.68,-107.32,22.75,-32.56,10.98,-6.72,0.1400247018748449
1231,8.29,10.52,8.93,-27.59,27.52,24.81,-1.08,30.25,-1.14,30.34,3.21,18.98,7.66,4.04,24.65,24.65,5.45,3.25,6.38,7.34,3.5,4.67,4.21,11.13,18.41,-5.46,15.31,-2.07,3.42,5.23,2.91,-2.91,51.87,18.73,4.21,-1.06,-5.11,-20.08,-8.4,-12.8,0.59,24.81,4.04,-65.19,-162.67,46.52,1.29,-53.65,193.38,6900.0,1.29,63.44,-27.95,13.71,-0.2044774083741096
1232,14.96,13.41,-4.83,-30.78,19.78,15.29,-0.1,15.33,-0.08,15.3,-1.58,0.22,1.09,2.63,-85.59,228.17,19.81,-19.58,6.54,1.18,2.33,2.44,-1.7,10.92,-26.71,4.47,2.82,3.16,-8.76,0.53,28.84,-17.51,3.93,4.28,-1.7,0.51,-18.69,-22.02,18.1,9.73,13.72,15.29,2.63,185.41,-221.7,25.23,1.33,-119.9,-60.76,-1694.1,1.33,29.31,-22.7,8.7,-0.1549785291856482
1233,9.22,9.37,3.11,107.18,12.46,90.57,0.38,89.78,0.4,89.73,6.18,74.41,2.44,0.97,1051.29,21.88,-2.72,103.17,4.46,7.58,0.42,0.52,16.3,-39.96,101.1,0.1,-7.69,-6.07,28.28,-0.94,49.86,-207.2,7.44,7.43,16.3,-1.08,-36.26,-40.67,-82.99,1.03,6.61,90.57,0.97,-645.17,-466.93,-0.74,7.62,41.7,53.9,-68.53,7.62,-1.86,-23.51,-47.89,-0.2264286354669324
1234,-11.16,-7.99,25.49,-100.62,-12.55,-50.03,-0.45,-50.32,-0.45,-50.32,-9.61,-44.33,-6.37,-2.84,-84.06,53.96,-7.57,-20.35,-89.83,-48.22,3.69,1.11,-4.65,34.08,-20.78,3.49,2.96,2.3,-9.3,0.59,-7.66,87.54,-0.62,-0.54,-4.65,0.36,17.6,18.23,149.97,0.54,-5.11,-50.03,-2.84,-110.06,-98.59,-9.62,-17.65,34.11,-55.41,200.59,-17.65,-8.44,14.15,82.75,-0.0201543976375282
1235,0.74,0.18,2.36,-2671.43,-5.46,7.87,0.43,8.51,0.63,8.3,-4.31,8.18,-4.05,-5.93,52.78,53.9,13.16,179.95,-297.37,-29.09,-0.08,-0.91,39.66,-13.19,206.04,0.02,0.86,0.67,90.8,1.69,-12.49,-27.38,-1.23,-1.61,39.66,0.61,-69.05,-68.55,-56.32,-8.53,5.0,7.87,-5.93,34.92,665.0,5.24,-11.42,-192.48,35.15,53.81,-11.42,7.43,52.63,-3.44,0.344055003550088
1236,6.0,6.14,8.25,-108.33,10.64,15.21,0.52,14.79,0.5,14.82,0.7,8.85,7.98,-2.06,-43.23,-44.69,12.72,74.33,40.67,-0.88,-0.36,-0.59,33.1,1.93,78.16,0.03,-0.26,-0.2,54.96,0.52,-5.07,-95.92,-1.09,-1.12,33.1,0.48,10563.04,10683.82,-39.02,-2.15,-1.83,15.21,-2.06,65.08,1207.84,0.85,12.02,-204.51,262.36,-227.58,12.02,-0.36,12.64,-12.6,0.0694379662887609
1237,6.89,8.58,-4.65,-1163.33,10.47,10.66,0.54,10.04,0.54,10.04,3.64,3.51,13.22,-1.97,22.51,23.9,4.87,-10.91,27.92,-3.38,-0.55,-0.77,-6.74,-22.22,-11.33,6.33,0.98,2.13,-8.77,0.71,-12.35,-1403.23,-1.78,-1.78,-6.74,0.44,-12.6,-11.02,16.62,0.48,-5.6,10.66,-1.97,48.33,-22.44,17.34,-18.83,-108.99,-45.05,-129.58,-18.83,21.76,-10.79,6.06,0.0837769453556962
1238,8.07,10.28,7.34,-366.14,16.91,23.02,0.38,22.56,0.32,22.63,1.33,13.84,1.26,-1.44,10.58,10.4,1.84,5.61,-42.07,-13.52,-0.85,-0.44,2.97,-8.71,5.76,-0.46,1.27,0.88,4.72,0.59,-13.18,-82.55,-1.03,-1.03,2.97,0.39,5.0,6.09,-3.34,-0.14,6.72,23.02,-1.44,-120.57,-97.87,13.24,-19.61,200.0,32.07,-46.09,-19.61,15.92,15.38,-7.95,0.2439548250495047
1239,1.38,1.01,-14.41,152.41,10.43,164.87,0.36,163.92,0.37,163.89,2.4,161.27,-3.28,-7.46,2.14,1.87,-1.29,17.17,60.99,-6.0,-1.18,-1.54,9.26,19.47,17.27,0.09,-30.29,-23.57,8.87,0.39,78.14,-201.42,10.18,10.18,9.26,0.29,17.44,6.58,-40.8,-0.08,4.81,164.87,-7.46,5921.95,406.06,7.25,-10.78,235.01,24.57,-80.11,-10.78,8.27,19.12,-59.51,0.1292518863488876
1240,18.24,18.94,-16.03,-20.58,9.96,-51.67,1.07,-52.22,1.03,-52.2,-4.16,-59.16,-27.1,19.28,-27.4,-27.79,53.82,-10.7,12.82,12.26,23.11,23.21,2.22,270.61,-9.63,71.37,17.13,32.85,-3.5,17.64,7.96,-62.94,15.65,15.86,2.22,5.18,-93.2,-94.13,77.81,-1.18,62.19,-51.67,19.28,-107.4,-397.6,32.62,42.49,-1150.36,-45.6,-1610.86,42.49,32.16,-3.15,174.64,0.3838248839531483
1241,12.96,9.13,4.82,-40.19,-3.18,7.75,4.33,3.39,4.22,3.5,-5.13,-4.51,18.92,90.31,12.93,12.87,-11.12,-5.54,3.55,21.24,0.19,0.16,-2.92,-46.64,-6.66,-2.18,5.92,2.89,-4.76,0.28,3.16,-35.85,0.81,0.75,-2.92,0.18,-27.58,-28.12,-4.57,1.21,-5.01,7.75,90.31,-33.8,-169.62,9.51,110.45,-91.92,116.74,-133.93,110.45,4.44,-2.61,1.52,-0.1921194482889703
1242,0.32,1.46,9.88,-16.8,1.21,-0.44,0.17,-0.7,0.08,-0.61,1.01,-0.85,0.09,-1.88,6.09,5.27,-6.2,125.65,18.08,6.47,-0.59,-0.76,65.74,11.95,128.95,-8.0,-1.82,-4.02,100.4,0.34,-0.26,3867.65,0.73,0.73,65.74,0.18,-17.39,-17.99,-56.66,-1.44,0.23,-0.44,-1.88,-27.64,-271.1,1.6,-19.58,15.01,5.02,-54.35,-19.58,3.75,-10.13,2.15,-0.2260277577932514
1243,-3.97,-4.33,-20.7,759.98,23.93,25.19,0.16,24.13,0.11,24.19,1.74,30.41,20.59,-17.01,70.11,73.58,-5.81,81.18,39.84,-12.76,-0.57,-1.01,57.85,-29.58,81.86,-21.72,-5.69,-11.15,72.3,4.74,3.12,-60.34,4.1,3.98,57.85,0.14,-66.3,-67.59,-67.21,-0.38,-20.37,25.19,-17.01,-635.16,-373.31,-11.53,-35.59,-133.28,-2943.9,88263.25,-35.59,-9.65,47.06,-29.36,0.0257699585054325
1244,7.03,10.74,-9.43,-34.87,3.46,2.05,0.1,1.22,0.07,1.25,4.16,-4.63,7.65,-5.92,-4.54,-4.05,11.21,-14.02,29.11,-9.86,0.66,0.23,-11.49,148.77,-14.16,26.96,-1.59,6.98,-13.04,0.32,-7.86,-349.16,-1.9,-1.9,-11.49,0.09,17.72,20.0,21.98,0.16,-0.57,2.05,-5.92,-121.31,-41.16,27.21,-29.48,-938.7,-136.31,-131.53,-29.48,30.38,-40.61,24.63,-0.0344545860076034
1245,11.15,11.34,5.09,51.33,19.0,19.89,0.09,19.88,0.09,19.87,0.88,7.87,7.87,-2.76,7.37,7.05,10.84,-31.77,-159.37,194.75,-3.86,-0.8,-25.53,-25.37,-32.15,0.09,-0.99,-0.61,-30.09,0.33,-6.14,-58.29,-0.52,-0.52,-25.53,0.08,-28.53,-28.15,42.36,0.56,3.03,19.89,-2.76,-130.53,-65.35,13.02,-14.83,-104.27,90.45,96.64,-14.83,13.86,11.97,-5.73,0.0708882862618303
1246,20.91,29.29,10.26,-2567.88,41.54,41.1,-1.67,43.51,-1.14,42.73,15.72,16.7,1.52,12.42,29.69,2.4,512.77,36.57,6.36,11.34,39.3,7.73,16.65,-42.05,20.46,3.49,20.98,20.39,20.42,10.08,64.49,1989.66,15.27,15.27,16.65,-1.3,2.4,-11.16,-1.09,13.37,19.1,41.1,12.42,24.14,-66.78,10.94,-3.4,182.53,52.6,-96.36,-3.4,22.65,123.77,-21.38,1.284377884470007
1247,23.62,20.4,26.0,18.12,20.98,20.09,-0.05,20.16,0.13,19.94,-4.06,-2.85,5.88,8.73,30.5,78.46,-71.26,23.38,11.09,14.26,14.08,29.18,27.08,135.55,27.95,3.49,19.61,19.16,22.64,13.84,47.08,-67.49,28.78,28.78,27.08,0.57,78.46,38.58,1.54,-3.58,16.75,20.09,8.73,-1.71,451.02,42.15,33.5,10.71,-74.33,3588.6,33.5,47.72,12.39,18.37,0.5882006715098271
1248,20.34,25.65,22.74,-0.28,30.88,29.34,0.95,28.12,0.03,29.3,5.23,7.47,-0.2,12.27,3.64,-19.61,214.84,9.06,15.26,16.89,46.82,21.42,17.07,17.81,18.67,3.49,5.64,5.48,10.93,20.67,41.4,419.8,19.32,19.32,17.07,-0.51,-19.61,-32.63,2.04,-8.1,20.59,29.34,12.27,-188.38,-20.29,2.16,30.36,69.11,491.45,-144.77,30.36,-14.24,-22.61,-21.01,-0.2533202477632138
1249,17.7,15.46,11.08,35.69,16.78,17.78,-1.76,19.9,-1.58,19.67,-0.68,0.07,-3.15,14.17,22.27,0.2,4.77,21.9,11.14,13.65,2.14,19.69,20.41,2.2,6.62,3.49,16.89,15.21,11.41,12.64,34.49,58.2,23.47,23.47,20.41,-0.19,0.2,-18.84,2.65,14.33,21.52,17.78,14.17,-269.93,-9.71,25.91,1.47,20.48,-30.09,-100.14,1.47,47.52,53.65,6.9,0.4950856169597857
1250,27.8,30.77,34.44,-6.97,33.65,36.02,0.26,35.66,0.74,35.02,1.42,6.43,9.14,15.01,31.11,29.78,85.48,29.0,14.92,15.43,-1.75,24.19,25.78,17.82,23.33,3.49,-0.93,-0.93,9.33,12.94,34.88,-126.48,30.82,30.82,25.78,-0.02,29.78,-0.79,4.12,4.59,17.09,36.02,15.01,76.56,-7.93,28.99,26.34,21.14,-33.5,84536.84,26.34,30.6,0.87,-5.17,0.1708828286277277
1251,9.56,5.06,-8.65,24.92,7.78,6.79,0.17,6.6,-0.06,6.85,-0.05,-2.54,-1.96,18.01,-12.51,-40.88,87.88,-5.22,9.96,12.64,8.57,14.55,7.82,15.83,13.93,3.49,17.8,17.8,15.95,12.86,27.61,1828.44,5.74,5.74,7.82,-1.43,-40.88,-44.09,-1.93,-16.81,11.75,6.79,18.01,-85.47,5.27,0.18,1.91,-10.54,479.05,-273.36,1.91,-0.83,-30.02,-6.18,-0.291721600845788
1252,-13.26,-57.57,10.4,54.66,-94.97,-95.18,-5.88,-94.88,-5.47,-94.9,-72.31,-94.44,-20.3,12.27,-37.02,-64.57,-52.76,-35.88,7.09,10.88,6.91,-21.29,-25.65,-2.85,0.66,3.49,7.78,7.78,4.44,5.65,1.04,-1.34,-34.09,-34.09,-25.65,-5.79,-64.57,-46.24,-11.59,-36.3,8.83,-95.18,12.27,706.14,66.82,-48.02,0.55,-170.41,116.41,-7.74,0.55,-77.38,12.87,977.68,-0.3090211602461469
1253,14.65,51.79,7.29,-43.75,611.8,668.39,-2.64,689.26,-4.06,700.91,80.68,570.2,7.46,11.6,21.84,110.02,9.32,20.51,2.67,7.83,3.56,-5.82,0.97,17.04,14.94,3.49,4.55,4.55,9.24,5.34,7.94,-55.17,-2.71,-2.71,0.97,-2.73,110.02,115.88,-3.7,4.85,6.69,668.39,11.6,-15.46,-40.42,31.83,-16.25,-126.49,-65.81,-162.04,-16.25,161.05,-32.79,-82.84,-0.4281920405586252
1254,8.68,20.47,26.68,214.01,-2.65,0.17,-2.34,2.58,-2.1,2.32,7.16,-7.83,2.56,23.65,32.98,35.43,25.11,29.43,3.06,6.28,-8.13,2.44,10.75,44.04,38.93,3.49,4.71,4.71,20.98,5.29,7.37,70.43,5.64,5.64,10.75,-1.17,35.43,28.2,-4.63,-6.84,5.97,0.17,23.65,129.39,52.95,32.75,32.57,347.66,-41.75,-29.56,32.57,32.9,6.66,32.52,0.5563006003249596
1255,14.83,25.41,20.27,-69.48,70.72,98.33,-0.3,98.92,1.19,96.0,12.36,72.72,0.99,5.35,30.14,92.29,73.72,31.59,187.41,109.75,-4.51,177.96,125.32,-5.95,48.14,3.49,-79.53,636.25,315.15,6.66,13.52,-14.0,16.77,16.77,125.32,0.21,92.29,64.67,-48.34,-11.17,13.7,98.33,5.35,-9.17,-68.78,16.1,16.19,-24.67,21.14,237.97,16.19,16.03,71.5,-41.46,0.6499162772651905
